OrderID,SKU,Quantity,Marketplace,MSKU
X002816EM5,CSTE_0545_ST_Animal_Breathing_Dog_B_2,1,Amazon,CSTE_DOG_BREATHING_TOY
X002816EM5,CSTE_0545_ST_Animal_Breathing_Dog_B_2,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z05S1,Storage_Box_white_2,1,Amazon,CSTE_STORAGE_WHITE_2
X0027Z05S1,Storage_Box_white_2,1,Amazon,Amazon
X0027Z05QX,Storage_Box_white_4,1,Amazon,CSTE_STORAGE_WHITE_4
X0027Z05QX,Storage_Box_white_4,1,Amazon,Amazon
X0027SINDR,CSTE_O0446_OT_Glue_Sand_Rubber_Pig,1,Amazon,CSTE_PIG_GLUE_SAND
X0027SINDR,CSTE_O0446_OT_Glue_Sand_Rubber_Pig,1,Amazon,Amazon
X0027QARD3,CSTE_0541_ST_Animal_Breathing_Fox,1,Amazon,UNMAPPED
X0027KYKHN,CSTE_O0442_OT_Squeeze_White,1,Amazon,UNMAPPED
X0027KWARF,CSTE_O0443_OT_Squeeze_Yellow,1,Amazon,UNMAPPED
X0027KWARF,CSTE_O0443_OT_Squeeze_Yellow,1,Amazon,UNMAPPED
X0027KW4W1,CSTE_O0444_OT_Squeeze_Purple,1,Amazon,UNMAPPED
X0027DGAZZ,CSTE_0226_SG_Square/Big_Black,1,Amazon,UNMAPPED
X00279NLG5,Breathing_Otter_Blue,1,Amazon,UNMAPPED
X00279NLG5,Breathing_Otter_Blue,1,Amazon,UNMAPPED
X002739P9X,CSTE_0536_ST_Animal_Breathing_lamb_White,1,Amazon,UNMAPPED
X0026FX4Q7,CSTE_0502_ST_Minecraft_Pickaxe_Foam,1,Amazon,UNMAPPED
X0026FX4Q7,CSTE_0502_ST_Minecraft_Pickaxe_Foam,1,Amazon,UNMAPPED
X0026EX1AH,CSTE_0491_ST_Fruit_Blox_Spirit,1,Amazon,UNMAPPED
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026CNFAP,Hermoine_light_SG,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EVZ,hello kitty,1,Amazon,UNMAPPED
X00219AWV3,Minecraft_Steve,1,Amazon,UNMAPPED
X00219AWUT,Minecraft_Ghast,1,Amazon,UNMAPPED
X00219AWUJ,Minecraft_creeper,1,Amazon,UNMAPPED
X001W7X2Y9,CSTE_0353_Wands_DumbleD_light_MB,1,Amazon,UNMAPPED
X001W7X2XZ,CSTE_0330_Wands_Harrypotter_Light,1,Amazon,UNMAPPED
X001W7Q435,CSTE_0332_Wands_Lord Voldmort_Light,1,Amazon,UNMAPPED
X001W7Q435,CSTE_0332_Wands_Lord Voldmort_Light,1,Amazon,UNMAPPED
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,CSTE_DUMBLEDORE_LIGHT
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,Amazon
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,CSTE_DUMBLEDORE_LIGHT
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,Amazon
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,2,Amazon,CSTE_DUMBLEDORE_LIGHT
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,2,Amazon,Amazon
X001W7N0CX,CSTE_0355_Wands_HP_light_Sg,1,Amazon,UNMAPPED
X001W7N0CX,CSTE_0355_Wands_HP_light_Sg,1,Amazon,UNMAPPED
X001W7N0CD,CSTE_0358_Wands_Dumbledore_light_Sg,1,Amazon,UNMAPPED
X001VWCZYN,You are my sunshine,1,Amazon,UNMAPPED
X001VW7ODZ,Black Harry potter,1,Amazon,UNMAPPED
X001VW7ODZ,Black Harry potter,1,Amazon,UNMAPPED
X001VSZUZ3,CSTE_0293_OT_Voldemort_wand,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSVWK5,CSTE_0295_OT_Snape_wand,1,Amazon,UNMAPPED
X001VS5ZBR,CSTE_0343_Wands_Lord Voldmort_Sunglasas,1,Amazon,UNMAPPED
X001VQL0W7,FUSKED-TLSG,1,Amazon,UNMAPPED
X001VQL0W7,FUSKED-TLSG,1,Amazon,UNMAPPED
X001JJPAOZ,MB_Titanic_Brown_fba,1,Amazon,UNMAPPED
X001FBNFIZ,ST-Chimmy bts-yellow,1,Amazon,UNMAPPED
X00283I6HT,Breathing_Grey_Otter,1,Amazon,UNMAPPED
X00282EELH,Breathing_Messenger_Cat_Pink,1,Amazon,UNMAPPED
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027SINDR,CSTE_O0446_OT_Glue_Sand_Rubber_Pig,1,Amazon,CSTE_PIG_GLUE_SAND
X0027SINDR,CSTE_O0446_OT_Glue_Sand_Rubber_Pig,1,Amazon,Amazon
X0027QARD3,CSTE_0541_ST_Animal_Breathing_Fox,1,Amazon,UNMAPPED
X0027KW4W1,CSTE_O0444_OT_Squeeze_Purple,1,Amazon,UNMAPPED
X0027APMYD,Lama_Ghast_Combo,1,Amazon,UNMAPPED
X0027ANQ1J,Lama_Creeper_Combo,1,Amazon,UNMAPPED
X00279NLG5,Breathing_Otter_Blue,1,Amazon,UNMAPPED
X002739JM1,Breathing_Otter_Pink_1,1,Amazon,UNMAPPED
X002736T0L,Compression_Sky_Blue,1,Amazon,UNMAPPED
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,CSTE_OTTER_DARKBROWN
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,Amazon
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,CSTE_OTTER_DARKBROWN
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,Amazon
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,CSTE_OTTER_DARKBROWN
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,Amazon
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,CSTE_OTTER_DARKBROWN
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,Amazon
X0026O9B83,Minecraft_Small_Sword_Steve,1,Amazon,CSTE_MINECRAFT_SWORD_SMALL
X0026O9B83,Minecraft_Small_Sword_Steve,1,Amazon,Amazon
X0026FX4Q7,CSTE_0502_ST_Minecraft_Pickaxe_Foam,1,Amazon,UNMAPPED
X0026FX4Q7,CSTE_0502_ST_Minecraft_Pickaxe_Foam,1,Amazon,UNMAPPED
X0026FX4Q7,CSTE_0502_ST_Minecraft_Pickaxe_Foam,1,Amazon,UNMAPPED
X0026EX1AH,CSTE_0491_ST_Fruit_Blox_Spirit,1,Amazon,UNMAPPED
X0026EX1AH,CSTE_0491_ST_Fruit_Blox_Spirit,1,Amazon,UNMAPPED
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026EOVRT,CSTE_0480_ST_Minecraft_TNT_Block,1,Amazon,UNMAPPED
X0026EFXFD,CSTE_0485_ST_Animal_Kawaii_Penguin,1,Amazon,UNMAPPED
X0026EFV05,CSTE_0477_ST_Minecraft_Spider_Blue,1,Amazon,UNMAPPED
X0026EFU8X,CSTE_0478_ST_Minecraft_Cow_Brown,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0025L96YB,CSTE_0488_ST_Anim_Breathing_Stitch_Blue,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,2,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,2,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024A2EZ1,Stitch soft toy,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EVZ,hello kitty,1,Amazon,UNMAPPED
X0022R823J,CSTE_0433_ST_Pokemon_Charmander_Red,1,Amazon,UNMAPPED
X00219DI2D,Caaju_Compression_Travelkit_Blue,1,Amazon,UNMAPPED
X001W7X2Y9,CSTE_0353_Wands_DumbleD_light_MB,1,Amazon,UNMAPPED
X001W7X2XZ,CSTE_0330_Wands_Harrypotter_Light,1,Amazon,UNMAPPED
X001W7X2XZ,CSTE_0330_Wands_Harrypotter_Light,1,Amazon,UNMAPPED
X001W7Q43F,CSTE_0350_Wands_Hp_light_MB,1,Amazon,UNMAPPED
X001W7Q435,CSTE_0332_Wands_Lord Voldmort_Light,1,Amazon,UNMAPPED
X001VWEY5V,Money Heist 1,1,Amazon,UNMAPPED
X001VV0BWR,CSTE_0322_ST_Axolotl_Blue,1,Amazon,CSTE_AXOLOTL_BLUE
X001VV0BWR,CSTE_0322_ST_Axolotl_Blue,1,Amazon,Amazon
X001VUVZ0Z,CSTE_0306_MB_Sabrina_8Notes_Brown,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSVWK5,CSTE_0295_OT_Snape_wand,1,Amazon,UNMAPPED
X001VSVWK5,CSTE_0295_OT_Snape_wand,1,Amazon,UNMAPPED
X001VQL0W7,FUSKED-TLSG,1,Amazon,UNMAPPED
X001VQL0W7,FUSKED-TLSG,1,Amazon,UNMAPPED
X001MDIA81,SG-fireglass-mercury-green-FBA,1,Amazon,UNMAPPED
X001LDJUJZ,greenbutterful_glasses_fba,1,Amazon,UNMAPPED
X001LDJUJZ,greenbutterful_glasses_fba,1,Amazon,UNMAPPED
X001LDJUJZ,greenbutterful_glasses_fba,1,Amazon,UNMAPPED
X001KP3IV5,fire-glass_yellowfba,1,Amazon,UNMAPPED
X001FBKSHB,thugsunglass,1,Amazon,UNMAPPED
X001FBKSCV,cj-ciao-black,1,Amazon,UNMAPPED
X001EXX4ZN,CTLG-02,1,Amazon,UNMAPPED
X00283I6HT,Breathing_Grey_Otter,1,Amazon,UNMAPPED
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X002737Y0Z,Haary_Round_SG,1,Amazon,UNMAPPED
X002737Y0Z,Haary_Round_SG,5,Amazon,UNMAPPED
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,CSTE_OTTER_DARKBROWN
X0027339I1,Breathing_Otter_D_Brown,1,Amazon,Amazon
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,CSTE_FRUIT_SHADOW_BLOX
X0026EWNTH,CSTE_0490_ST_Fruit_Blox_Shadow,1,Amazon,Amazon
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,CSTE_FRUIT_LIGHT_BLOX
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,Amazon
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,CSTE_FRUIT_LIGHT_BLOX
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,Amazon
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,CSTE_FRUIT_LIGHT_BLOX
X0026ER40F,CSTE_0489_ST_Fruit_Blox_Light,1,Amazon,Amazon
X0026EIUFX,CSTE_0482_ST_Animal_Kitty_Kuromi_Black,1,Amazon,UNMAPPED
X0026CNFAP,Hermoine_light_SG,1,Amazon,UNMAPPED
X0026CNFAP,Hermoine_light_SG,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024AAU4D,minecraft_Sward_Small,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EYH,minecraft_Sward_Big,1,Amazon,UNMAPPED
X0024A2EVZ,hello kitty,1,Amazon,UNMAPPED
X0023ZAT27,zombie_creeper,1,Amazon,UNMAPPED
X00219AWV3,Minecraft_Steve,1,Amazon,UNMAPPED
X0020HWKMP,CSTE_O0395_OT_SG_Case_BunnyPink,1,Amazon,UNMAPPED
X001YKF8Z5,CJ_Travel_Org_Kit_Grey,2,Amazon,UNMAPPED
X001YKF8Z5,CJ_Travel_Org_Kit_Grey,1,Amazon,UNMAPPED
X001YGDE7D,Reversible_Yodaa,1,Amazon,UNMAPPED
X001W7X2XZ,CSTE_0330_Wands_Harrypotter_Light,1,Amazon,UNMAPPED
X001W7Q435,CSTE_0332_Wands_Lord Voldmort_Light,1,Amazon,UNMAPPED
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,CSTE_DUMBLEDORE_LIGHT
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,Amazon
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,CSTE_DUMBLEDORE_LIGHT
X001W7Q1M9,CSTE_0333_Wands_Dumbledore_Light,1,Amazon,Amazon
X001W7N0CD,CSTE_0358_Wands_Dumbledore_light_Sg,1,Amazon,UNMAPPED
X001VW9S9D,HPB1,1,Amazon,UNMAPPED
X001VW1I8R,CSTE_0251_SG_ButterFly_LightgreenPink,1,Amazon,CSTE_SUNGLASS_BUTTERFLY_LGREENPINK
X001VW1I8R,CSTE_0251_SG_ButterFly_LightgreenPink,1,Amazon,Flipkart
X001VV0BWR,CSTE_0322_ST_Axolotl_Blue,1,Amazon,CSTE_AXOLOTL_BLUE
X001VV0BWR,CSTE_0322_ST_Axolotl_Blue,1,Amazon,Amazon
X001VSXA73,CSTE_0291_OT_Hermoine_wand,1,Amazon,UNMAPPED
X001VSXA73,CSTE_0291_OT_Hermoine_wand,2,Amazon,UNMAPPED
X001VSVWK5,CSTE_0295_OT_Snape_wand,1,Amazon,UNMAPPED
X001VS5ZBR,CSTE_0343_Wands_Lord Voldmort_Sunglasas,1,Amazon,UNMAPPED
X001JJPAOZ,MB_Titanic_Brown_fba,1,Amazon,UNMAPPED
X001FBKSCV,cj-ciao-black,1,Amazon,UNMAPPED
X00283I6HT,Breathing_Grey_Otter,1,Amazon,UNMAPPED
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,Amazon
X0027Z4S1L,Breathing_Lilo_Stich_Blue,1,Amazon,CSTE_STITCH_BLUE
